#{"t_start": 1716470062.9891818, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
5374.688729,29,18361.673568
5442.72673,35,18364.631938
-22.538421,1,18364.780179
5404.161704,39,18368.002825
5425.123908,33,18370.815865
5512.185677,36,18373.791734
5446.755705,35,18376.751273
5392.526432,29,18379.227598
5506.539402,35,18382.132506
5321.899299,25,18384.260005
5346.889159,28,18386.644732
-22.538478,1,18386.789821
5125.656715,23,18388.752253
-25.086506,2,18388.979501
5270.549154,25,18391.113576
5312.289839,26,18393.334229
5357.357084,29,18395.809665
5529.512559,36,18398.848382
5530.682375,34,18401.736802
-32.787198,5,18402.212957
5481.565764,36,18405.253502
5490.87979,33,18408.054687
5459.191673,33,18410.833473
5531.260247,41,18414.281558
5564.930745,38,18417.440916
5499.796213,36,18420.482525
5383.132462,35,18423.463764
5423.519222,33,18426.218065
5392.035785,39,18429.518737
5466.312256,32,18432.166494
5619.613726,69,18437.938798
5325.944822,27,18440.235072
5382.465051,32,18442.948931
5531.619911,53,18447.359547
5453.960165,30,18449.911616
5455.174862,49,18454.054455
5361.987764,28,18456.323485
5448.046649,32,18458.994903
-30.209601,4,18459.387617
5467.369089,34,18462.219674
-56.391017,14,18463.445595
5397.296691,35,18466.394898
5372.620916,49,18470.461685
5418.424999,31,18473.041751
5476.003616,35,18476.00998
5541.515049,39,18479.221846
5468.380356,32,18481.931074
5469.277548,32,18484.625925
5455.554568,33,18487.422876
5245.033017,27,18489.718683
5441.30707,31,18492.329926
5513.41199,34,18495.208124
5381.426455,38,18498.413671
5444.145574,36,18501.448319
5352.428938,27,18503.735694
-27.644242,3,18504.055037
-25.085958,2,18504.287484
5372.917337,31,18506.921369
5438.128745,43,18510.513395
5538.248601,41,18513.967967
5503.82304,43,18517.583457
5499.47778,36,18520.632054
5756.463681,49,18524.753891
5530.677481,36,18527.727864
5319.80439,34,18530.567895
5354.620634,34,18533.444154
5431.99442,32,18536.15698
5559.162079,36,18539.184465
-25.08615,2,18539.420376
5592.251913,48,18543.380421
5322.719168,25,18545.517924
5430.630773,37,18548.641898
5459.26089,32,18551.299343
5458.085261,31,18553.925719
5515.733511,48,18557.888772
5104.471713,23,18559.858867
5511.170676,34,18562.738448
5347.400846,29,18565.212281
-22.538454,1,18565.357816
5467.275869,47,18569.229871
-22.538365,1,18569.378708
5426.892546,32,18572.089786
11466.760298,500,18612.860035
5304.382805,34,18615.743448
5456.317521,45,18619.533891
-22.538447,1,18619.680759
5491.937185,44,18623.289221
5349.072,36,18626.320448
5741.098591,46,18630.186146
5471.344442,32,18632.903731
5341.507063,26,18635.124439
5442.258518,31,18637.753568
-27.642856,3,18638.065361
5442.458461,31,18640.677635
5748.241648,44,18644.271051
5323.227634,37,18647.353135
5596.402528,36,18650.397314
5521.547279,46,18654.27571
5286.662841,31,18656.896142
5411.018822,31,18659.427293
-30.212835,4,18659.824994
5314.992021,29,18662.300403
5315.656358,36,18665.325834
-30.211762,4,18665.720761
-25.086135,2,18665.950574
5574.640046,51,18670.147854
5432.112284,39,18673.437947
5331.411427,26,18675.662598
5363.149537,33,18678.446613
5413.615403,35,18681.421739
-22.538329,1,18681.571867
5333.16689,42,18685.105185
5463.897068,34,18687.980155
5367.025848,38,18691.193585
5669.857894,42,18694.728252
7897.47944,500,18735.264381
-22.538415,1,18735.411156
5266.75141,22,18737.3008
5511.840538,35,18740.250845
5539.506323,37,18743.29621
5282.76407,35,18746.245423
-22.538456,1,18746.392675
5393.326553,42,18749.925632
-22.538352,1,18750.071429
5421.460399,46,18753.861781
5335.158185,40,18757.227521
5458.70483,42,18760.77732
5254.016494,30,18763.303234
-22.538345,1,18763.44979
5242.304067,29,18765.85452
-22.538367,1,18766.000442
5401.69659,29,18768.41802
5297.542002,25,18770.542745
-22.538406,1,18770.686744
5618.122796,44,18774.392779
-32.787586,5,18774.874693
5614.063923,44,18778.584197
-22.538424,1,18778.733697
5508.110768,44,18782.396027
5543.310169,39,18785.665267
5470.468711,33,18788.397537
10898.432542,500,18828.956961
5417.232465,36,18831.982835
5401.246796,44,18835.681961
-22.538362,1,18835.831192
5458.162074,34,18838.697586
5422.529423,42,18842.231566
-25.086341,2,18842.467266
5267.627098,27,18844.766505
-27.644361,3,18845.082929
5498.51562,34,18847.957939
-32.78698,5,18848.436494
5495.780419,35,18851.394729
5407.113873,43,18855.019574
5462.231767,36,18858.077903
5312.383564,26,18860.29311
5491.952177,33,18863.0363
5379.031118,35,18865.929477
7389.711782,500,18906.745505
5471.811931,37,18909.87591
5323.327828,26,18912.095192
5644.806089,40,18915.469426
5452.693671,33,18918.237822
5566.651868,35,18921.207222
5267.404635,25,18923.329814
-22.538401,1,18923.480917
5444.1949,35,18926.438766
-27.643583,3,18926.748125
5579.230474,42,18930.278981
8206.446177,500,18970.514679
5679.975441,47,18974.469818
5446.897289,34,18977.356222
-22.538384,1,18977.502329
5752.574367,49,18981.639545
5401.309713,33,18984.452936
4431.749351,500,19025.379334
5441.51205,31,19028.016389
5343.374472,37,19031.123144
5346.957846,28,19033.492372
5365.838955,32,19036.198575
5442.25824,33,19038.992475
5479.074939,47,19042.874382
5555.325984,37,19045.950334
5413.357884,45,19049.743008
-27.644485,3,19050.053684
-22.538499,1,19050.201258
5470.715707,42,19053.713674
5474.98285,30,19056.277149
5426.531019,33,19059.09117
5291.601923,25,19061.211701
-22.538396,1,19061.362165
5333.410718,39,19064.641473
5537.411514,39,19067.931225
-22.538354,1,19068.079489
5543.026706,40,19071.45447
-22.538382,1,19071.601547
5292.166518,26,19073.819378
5372.352166,27,19076.123552
-25.086407,2,19076.358393
5331.07434,39,19079.654337
5597.807193,41,19083.137753
5301.583699,23,19085.112466
5435.018082,39,19088.321371
5521.723095,36,19091.2622
5303.297186,26,19093.471721
5638.528067,40,19096.77709
5385.557333,27,19099.00922
5465.901789,33,19101.803964
5348.087574,33,19104.592962
5707.083851,46,19108.473673
5456.905855,37,19111.580357
5295.839892,24,19113.626584
-22.538418,1,19113.772255
5403.030147,40,19117.142474
5272.345161,25,19119.284835
5430.226809,32,19121.996985
-27.644426,3,19122.307831
5335.659009,30,19124.846298
5447.867898,35,19127.80259
5409.315207,33,19130.59251
-27.64417,3,19130.908898
-25.086411,2,19131.139769
243.13885,500,19172.473302
5394.952787,34,19175.345757
5422.031217,29,19177.748974
-22.538476,1,19177.893076
-22.538427,1,19178.038891
5301.492951,25,19180.169423
5618.712801,39,19183.453183
5342.052669,25,19185.580106
5532.076975,40,19188.962484
5543.492172,39,19192.253932
5616.2823,42,19195.804144
-22.538478,1,19195.954054
5371.492497,36,19198.986081
5548.311151,38,19202.149067
5416.674487,42,19205.619697
5529.357513,39,19208.904295
5491.900342,35,19211.861477
5442.390398,42,19215.336126
5582.518011,44,19219.044631
5124.148925,24,19221.088114
5109.856419,23,19223.054209
5534.430447,36,19226.085602
5353.241714,27,19228.392864
5596.016472,42,19231.942841
-22.538399,1,19232.09027
5414.414675,35,19235.039826
5614.231541,42,19238.603257
5554.048487,40,19241.959353
5375.014643,57,19246.755172
5433.544754,31,19249.366765
5457.668149,33,19252.087504
5474.741487,35,19255.043919
5892.465779,54,19259.562878
5545.158872,35,19262.46106
5253.027241,23,19264.417505
5248.291022,25,19266.554753
